doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,char_id,role_name,alias_names,role_type_raw,role_type_inferred,gender_inferred,age_inferred,status_identity,personality_tags,behavior_tags,speech_style,narrative_function,line_count,scene_coverage,scene_count_present,centrality_hint,evidence,source_line,raw,confidence,llm_error,role_note
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__char__f1cacc05ac,高旺,,净,净,男,中年,前朝将领，现隐居雅志,机智；幽默；重情义；善用计谋,作揖；屈指一算；唤人议事；设计不发兵,口语化；带自嘲；反问句式多；偶尔粗俗,主角,99,1；2；3；4；6,5,1.0,"（高旺上。）高旺（引子）扶保王家,倒做了,野草鲜花。高旺（白）唉!高旺（白）什么叫做“丢揖”?高旺（白）好比何来?高旺（白）此话怎讲?高旺（白）不好,还是作揖。高旺（白）唔!“有何话讲”!高旺（白）适才你爷爷出庄游玩,只见怪风一阵。让过风来,抓着风尾,屈指一算,原来是杨国母前来搬兵。唤你出来,想一个不发兵之计。高旺（白）计策之计!高旺（白）有何妙计?高旺（白）这叫什么计!高旺（白）不好!高旺（白）你爷爷倒有一计在此。",7,高旺：净,0.95,,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__char__2773168095,杨八妹,,旦,旦,女,青年,天波府杨门女将，奉太君命搬兵,勇敢；机智；果断；有主见,拔剑威胁；追问行踪；设计试探；试演计策,直接；命令式；带威胁口吻；简洁有力,主角,27,1；2,2,0.2936,"杨八妹（西皮摇板）天波府奉了太君命,来到雅志搬救兵。杨八妹（白）看剑!杨八妹（白）你家爷爷可在府中?杨八妹（白）哪里去了?杨八妹（白）几时去的?杨八妹（白）几时回来?杨八妹（白）呵吓且住!看高来说话,颠三倒四,待我吓他一吓。高来,我与你带的红绣花鞋。杨八妹（白）马鞍桥下。杨八妹（白）看剑!杨八妹（白）你爷爷到底哪里去了?杨八妹（白）叫他出来。杨八妹（白）你代我想个计策。杨八妹（白）你有什么妙计?杨八妹（白）好!我们来试演试演。",9,杨八妹：旦,0.95,,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__char__653e756cb9,高来,,丑,丑,男,青年,高旺的仆人或随从,滑稽；憨厚；反应慢；爱说俏皮话,作揖；说歇后语；挠头想计；自嘲,口语化；多用歇后语；结巴重复；带粗俗词,配角,55,1,1,0.5275,"（高来上。）高来（白）咳哩!高来（白）我与别人作揖,别人还我一揖;我给你作揖,好有一比。高来（白）长虫吃扁担——高来（白）直棍一条。高来（白）就是作揖。唤我出来,有何屁放?高来（白）不错,有何话讲?高来（白）计到没有,屁股上有一个猴子。高来（白）待我想来。有了!高来（白）你剃得光光头,抬上一篓油,扯上一匹牛,头望油篓里一染,望牛鼻里一钻。高来（白）只叫“钻头不顾尾”。高来（白）不好,我无计了。高来（白）有何妙计?高来（白）几时去的?",11,高来：丑,0.9,,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__char__c1d4c29bd0,张保,,小生,小生,男,青年,守关将领，驸马,谨慎；多疑；忠于职守；有威严,盘问来人；要求呈物；下令开关；唱西皮摇板,正式；命令式；重复追问；唱词较多,配角,22,2；3；4；6,4,0.2569,"张保（念）箭射雕翎箭,挽弓满上弦。张保（白）哪道而来?张保（白）哪道而去?张保（白）姓甚名谁?张保（白）松林里面,他是何人?张保（白）为何不近前来答话?张保（白）你能言?张保（白）能语?张保（白）身背何物?张保（白）呈上来,驸马爷观看。张保（白）我一定要看。张保（白）当真要看。张保（西皮摇板）番儿将关忙开定,张保（西皮摇板）要想过关万不能。",13,张保：小生,0.9,,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__char__2f517acee9,鞑婆,,旦,旦,女,中年,番邦女将，守关者,勇猛；急躁；自信；善用黑风,戴三箍瓣；坠金环；下令开战；使枪,简短；命令式；重复喊话；带挑衅,配角,14,4；6,2,0.2156,"（鞑婆上。）鞑婆（念）头带三箍瓣，两耳坠金环。（鞑婆坐。四青袍同上，张保上。）鞑婆（白）为何这等模样？鞑婆（白）就该使起黑风擒他才是！鞑婆（白）且至后面，待我会他！鞑婆（白）番儿带路上关!高旺（西皮摇板）战败一合又一合,城楼上站定一个小鞑婆。新黄旗上写大字,宋将到此脱也脱不脱。缩只缩只心头火,哇,丫头!鞑婆（西皮摇板）番儿将关忙开定,鞑婆（西皮摇板）要想过关万不能。鞑婆（白）看枪!鞑婆（白）看枪!鞑婆（白）看枪!鞑婆（白）你打!",15,鞑婆：旦,0.9,,
pdf_01000000__01002017___248eca40c2,黑风帕,01000000,1000000,《戏考》,《戏考》（1000000）,01002017,黑风帕,pdf_01000000__01002017___248eca40c2__char__35f7d57ce3,张兰英,,老旦,老旦,女,老年,高旺之妻，张保之母（推测）,慈祥；敏锐；重情；善于观察,上城；唱西皮摇板；追问姓名；认出丈夫,温和；带疑问；唱词抒情；情感丰富,配角,25,6,1,0.2844,（张兰英上。）张兰英（念）张兰英（白）张兰英（白）张兰英（白）张兰英（白）（张兰英上城。）张兰英（西皮摇板）张兰英（白）张兰英（白）张兰英（白）姓甚名谁?张兰英（白）莫非你姓高?张兰英（白）有高必有旺。莫非你叫高旺?张兰英（白）夫吓!,17,张兰英：老旦,0.85,,
pdf_01000000__01002018___8b683ca237,目莲救母,01000000,1000000,《戏考》,《戏考》（1000000）,01002018,目莲救母,pdf_01000000__01002018___8b683ca237__char__ede50515ed,刘清提,,老旦,老旦,女,老年,目莲之母，因生前作恶堕入地狱受苦,慈爱；悔恨；坚韧,受刑；求救；忏悔,悲切；哀求；自责,主角,0,,0,0.0,# 《目莲救母》,5,刘清提：老旦,0.9,,
pdf_01000000__01002018___8b683ca237,目莲救母,01000000,1000000,《戏考》,《戏考》（1000000）,01002018,目莲救母,pdf_01000000__01002018___8b683ca237__char__78f352b59b,目莲,,小生,小生,男,青年,孝子，修行得道的高僧,至孝；勇敢；慈悲,寻母；救母；修行,恳切；坚定；悲悯,主角,0,,0,0.0,# 《目莲救母》,7,目莲：小生,0.9,,
pdf_01000000__01002018___8b683ca237,目莲救母,01000000,1000000,《戏考》,《戏考》（1000000）,01002018,目莲救母,pdf_01000000__01002018___8b683ca237__char__a0acaa7c3c,大鬼,,净,净,男,成年,地狱中的鬼卒，负责执行刑罚,凶恶；威严；冷酷,押解；施刑；呵斥,粗犷；威吓；简短,配角,0,,0,0.0,# 《目莲救母》,9,大鬼：净,0.8,,
pdf_01000000__01002019___9cf1474dd0,红鸾禧,01000000,1000000,《戏考》,《戏考》（1000000）,01002019,红鸾禧,pdf_01000000__01002019___9cf1474dd0__char__6134f9b89d,金玉奴,,旦,旦,女,青年,贫家少女，金松之女,善良；热心；孝顺；有主见,救助他人；与父亲沟通；主动提供帮助,温柔体贴；耐心解释；略带娇嗔,主角,39,1；3,2,0.7589,金玉奴主动救助倒卧门前的莫稽，提供豆汁并劝其入院避风；与父亲金松耐心解释救助缘由，体现善良孝顺。,7,金玉奴：旦,0.95,,
pdf_01000000__01002019___9cf1474dd0,红鸾禧,01000000,1000000,《戏考》,《戏考》（1000000）,01002019,红鸾禧,pdf_01000000__01002019___9cf1474dd0__char__c6198e9eda,莫稽,,小生,小生,男,青年,落魄书生，饥寒交迫,落魄；知恩；敏感；易误解,乞求救助；爬行入院；感恩致谢；误解他人,文雅谦卑；偶尔急躁；易生误会,主角,49,1；3,2,1.0,莫稽自称饥寒人，三天未食，倒卧门前；被救后感恩，但将“搭救”误听为“大舅”引发冲突。,9,莫稽：小生,0.95,,
pdf_01000000__01002019___9cf1474dd0,红鸾禧,01000000,1000000,《戏考》,《戏考》（1000000）,01002019,红鸾禧,pdf_01000000__01002019___9cf1474dd0__char__44e8d6f505,金松,,丑,丑,男,中年,丐头，金玉奴之父,粗鲁；直率；护短；幽默,训斥女儿；盘问莫稽；提供热豆汁；化解误会,粗声大气；诙谐调侃；爱用俗语,配角,45,1；3,2,0.8661,金松自称杆头，训斥女儿不该带陌生男子回家；后为莫稽加热豆汁，并因“搭救”“大舅”误会而笑骂。,11,金松：丑,0.95,,
pdf_01000000__01002019___9cf1474dd0,红鸾禧,01000000,1000000,《戏考》,《戏考》（1000000）,01002019,红鸾禧,pdf_01000000__01002019___9cf1474dd0__char__fa6fc2aeaf,二杆,,丑,丑,男,中年,丐帮兄弟，金松同伴,热心；直爽；重义气,道喜；关心婚事；提供红布,简洁直接；江湖气,功能性角色,3,1,1,0.0536,二杆与弟兄们向金松道喜，关心姑娘终身大事，并主动提供红布。,13,二杆：丑,0.9,,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,01000000,1000000,《戏考》,《戏考》（1000000）,01002020,白状元祭塔,pdf_01000000__01002020___b68a4c781b__char__76dba5e700,白素贞,,旦,旦,女,中年,被镇压在雷峰塔下的蛇仙，许仕林之母,慈爱；悲苦；坚韧；无奈,思子哭泣；诉说往事；认子；被迫分离,哀婉；抒情；多用感叹和叫头,主角,14,2,1,1.0,"白素贞（内二黄导板）在塔中思娇儿珠泪滚滚；白素贞（二黄摇板）听说是小孩儿前来祭奠,不由我一阵阵泪洒胸前；白素贞（反二黄慢板）母子们才相逢就要分手,揭谛神呼唤我哪得容留。",5,白素贞：旦,0.95,,
pdf_01000000__01002020___b68a4c781b,白状元祭塔,01000000,1000000,《戏考》,《戏考》（1000000）,01002020,白状元祭塔,pdf_01000000__01002020___b68a4c781b__char__2d9eeff834,许仕林,,小生,小生,男,青年,新科状元，白素贞之子,孝心；荣耀；无奈；悲痛,祭塔；跪拜母亲；奏本救母未果；哭诉,文雅；悲切；多用叫头,主角,12,1；2,2,0.7941,"许仕林（引子）一色杏花红十里，状元归去马如飞；许仕林（三叫头）母亲！老娘！娘亲！；许仕林（二黄摇板）听说母亲到来临,怎不叫儿痛在心!走上前来忙跪定,一一从头说儿听。",7,许仕林：小生,0.95,,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__char__912da7791f,范仲禹,,老生,老生,男,中年,府学生员，进京赴试的举子,执着；焦虑；重情,四处寻找妻儿；向樵夫打听消息；情绪激动,文雅；急切；重复询问,主角,56,1；2；5,3,1.0,范仲禹（白）走吓！（二黄摇板） 山前山后俱找到，不见妻儿为哪条？（白） 卑人，府学生员范仲禹。今乃大比之年，进京赴试已举。行在南山之下，失落,5,范仲禹：老生,0.95,,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__char__46313980b6,葛登云,,净,净,男,老年,当朝首相，权贵,霸道；好色；虚伪,强占民女；欺压百姓；掩盖罪行,威严；呵斥；狡辩,配角,16,2；4,2,0.3669,"葛登云（念）身为当朝首相,喜爱美貌娇娘。葛登云（白）哇!胆大疯汉,为何打上我的府门?",7,葛登云：净,0.9,,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__char__fd012cf0f9,樵夫,,丑,丑,男,中年,土地神变化而成的樵夫,幽默；热心；神秘,变作樵夫；指引范仲禹；提供线索,诙谐；夸张；重复,功能性角色,31,1,1,0.5036,土地（念）天上白云本无根，又被清风引出来。 （白） 我乃上方土地是也。今有范仲禹妻子孩儿有难，奉了玉帝敕旨，前去点化于他。 待我变作樵夫模样，就此变来。,9,樵夫：丑,0.95,,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__char__520cf18708,葛虎,,丑,丑,男,青年,葛登云的家丁或手下,凶恶；鲁莽,被杀死,简短；惊恐,功能性角色,0,,0,0.0504,（葛虎下。）（葛虎上。）葛虎（白）啊！何人将葛虎杀死？有请相爷。,11,葛虎：丑,0.8,,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__char__d10d5c17a8,报禄甲,,丑,丑,男,中年,公门中人，奉命寻找范仲禹的差役,狡猾；贪婪；胆小,寻找范仲禹；商议抢劫；开箱摸物,市井；油滑；商量,功能性角色,27,5,1,0.4245,"报禄甲（念）中状元扬名天下,报禄甲（白）什么找不着他?报禄甲（白）话虽如此,你我出来一个多月,盘缠俱已用尽,这怎么好?",13,报禄甲：丑,0.85,,
pdf_01000000__01003001___7e8bcc7c30,琼林宴,01000000,1000000,《戏考》,《戏考》（1000000）,01003001,琼林宴【前本】,pdf_01000000__01003001___7e8bcc7c30__char__52533890d6,报禄乙,,丑,丑,男,中年,公门中人，奉命寻找范仲禹的差役,狡诈；贪婪；粗俗,寻找范仲禹；提议抢劫；开箱摸物,市井；粗鲁；商量,功能性角色,26,5,1,0.4388,"报禄乙（念）琼林宴找也找不着他。报禄乙（白）我倒有个主意了,你我在这大路旁边,有南来北往客人,搂头一杠子,将他打死,身上总有衣裳银钱,你我有钱用了。",15,报禄乙：丑,0.85,,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__char__f94edb22f8,诸葛亮,孔明；诸葛；诸葛孔明,老生,老生,男,中年,蜀汉军师,足智多谋；从容自信；料事如神,观天象；立军令状；与周瑜斗智,文雅；简洁；略带挑衅,主角,60,3；4；5,3,0.7109,"诸葛亮（西皮摇板）昨夜晚观天象早已算定,曹孟德中巧计自杀水军。 诸葛亮（白）三日交箭。",7,诸葛亮：老生,0.95,,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__char__95719ec611,周瑜,,小生,小生,男,青年,东吴大都督,智勇双全；心胸狭窄；嫉贤妒能,设反间计；欲杀诸葛亮；宴请蒋干,激昂；果断；暗藏杀机,主角,84,1；2；3；6,4,1.0,"周瑜（白）孔明吓,我不杀你,誓不为人也。 周瑜（白）大夫,蒋干过江,必与曹操做说客而来,待我略施小计,管叫曹操中计。",9,周瑜：小生,0.95,,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__char__d1e3ecb867,鲁肃,,老生,老生,男,中年,东吴谋士,忠厚老实；谨慎；忠诚,传令；报信；担忧,直白；恭敬；略带忧虑,配角,67,1；2；3；4；5；6,6,0.763,鲁肃（白）将令追回。 鲁肃（西皮摇板）怕只怕瞒不过南阳诸葛。,11,鲁肃：老生,0.9,,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__char__d7ced696d8,蒋干,,丑,丑,男,中年,曹操谋士,自作聪明；迂腐；易受骗,过江说降；盗书；中计,客套；慌张；自以为是,功能性角色,39,1；2；3；4,4,0.455,"蒋干（白）贤弟。 蒋干（白）虽是戏言,兄却脸上无光。",13,蒋干：丑,0.9,,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__char__80042e74d8,曹操,孟德,净,净,男,老年,魏王,多疑；残暴；雄才大略,杀蔡瑁张允；饮酒；问计,威严；暴躁；自负,配角,9,3；4,2,0.1659,"曹操（西皮摇板）每日里饮琼浆醺醺大醉,我心中想不起一条计策。 曹操（白）周郎降意如何?",15,曹操：净,0.9,,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__char__31774bed7f,黄盖,,净,净,男,老年,东吴老将,忠勇；刚烈；有谋略,起霸；报信；献苦肉计,豪迈；直接；激昂,配角,7,1；2；3,3,0.1137,"黄盖（念） 黄盖（白）今有蔡瑁、张允,有书到来,不用七日只用三天,定取曹操首级来见。",17,黄盖：净,0.85,,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__char__98ac70aa97,甘宁,,净,净,男,中年,东吴大将,勇猛；自信；忠诚,起霸；报信；听令,豪迈；简洁；有力,配角,5,1；3,2,0.0853,甘宁（念）东吴大将是甘宁，文韬武略肚内存。 甘宁（白）蒋干过江。,19,甘宁：净,0.85,,
pdf_01000000__01003002___acc415186d,群英会,01000000,1000000,《戏考》,《戏考》（1000000）,01003002,群英会,pdf_01000000__01003002___acc415186d__char__ba9742aaab,蔡中,,小生,小生,男,青年,荆州降将,投降；无主见,投降东吴,无台词,功能性角色,0,,0,0.0332,黄盖（白）启都督:今有蔡中、蔡和辕门投降。,21,蔡中：小生,0.7,,
